CustomerKey,GeographyKey,CustomerName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,Education,Occupation,HouseOwnerFlag,Address,FirstPurchaseDate
14644,543,Jennifer Lee,12-06-1973,S,F,jennifer49@adventure-works.com,50000,Partial College,Skilled Manual,0,3869 Northwood Drive,10-02-2013
14645,326,Isaac Kelly,20-08-1972,S,M,isaac2@adventure-works.com,60000,Graduate Degree,Professional,0,7141 Second Ave.,24-06-2011
14646,339,Dylan Garcia,03-01-1978,S,M,dylan46@adventure-works.com,60000,Graduate Degree,Professional,0,3931 Scott Street,25-06-2011
14647,347,Sean Howard,08-12-1972,M,M,sean19@adventure-works.com,60000,Graduate Degree,Professional,0,7741 Thunderbird Dr.,20-06-2011
14648,343,Eric Evans,22-12-1933,S,M,eric42@adventure-works.com,90000,Graduate Degree,Professional,1,456 Stanford Way,15-06-2011
14649,374,Grace Cox,20-05-1977,M,F,grace36@adventure-works.com,60000,Partial College,Skilled Manual,1,2863 Polk Street,20-06-2011
14650,644,Adam Perry,27-03-1966,M,M,adam5@adventure-works.com,60000,Partial College,Skilled Manual,1,3384 Malibu Place,27-06-2011
14651,552,Amber Green,11-11-1965,M,F,amber15@adventure-works.com,60000,Partial College,Skilled Manual,1,5951 Bourton Ct.,07-06-2011
14652,300,Russell Luo,01-06-1966,M,M,russell10@adventure-works.com,60000,Partial College,Skilled Manual,1,2874 Via Del Verdes,22-06-2011
14653,311,Troy Fernandez,06-07-1964,M,M,troy17@adventure-works.com,60000,Partial College,Skilled Manual,1,5087 Bonita Ave.,25-07-2011
14654,627,Kyle Collins,10-02-1965,M,M,kyle32@adventure-works.com,60000,Bachelors,Professional,1,9249 Norris Court,01-04-2013
14655,71,Kayla Washington,24-01-1970,M,F,kayla37@adventure-works.com,70000,Graduate Degree,Professional,1,8324 Rolling Hill Way,21-02-2013
14656,609,Bryant Fernandez,04-09-1964,M,M,bryant15@adventure-works.com,80000,Graduate Degree,Professional,1,9610 Moccasin Ct,13-07-2011
14657,633,John Thomas,10-05-1964,M,M,john48@adventure-works.com,80000,Partial College,Skilled Manual,0,1872 Carletto Drive,01-07-2011
14658,69,Chloe Green,22-05-1969,M,F,chloe12@adventure-works.com,60000,Bachelors,Professional,1,133 Lorie Ln.,04-06-2013
14659,348,Zachary Harris,20-07-1963,M,M,zachary44@adventure-works.com,60000,Bachelors,Professional,1,9351 Terra Calitina,27-05-2013
14660,547,Gabrielle Howard,02-03-1969,M,F,gabrielle11@adventure-works.com,60000,Bachelors,Professional,1,2572 H Street,19-07-2011
14661,56,Jade Ward,04-10-1963,M,F,jade9@adventure-works.com,60000,Bachelors,Professional,1,4751 Grant Street,02-05-2013
14662,315,Jack Ross,06-11-1963,M,M,jack4@adventure-works.com,60000,Bachelors,Professional,1,1463 El Verano,25-07-2011
14663,310,Arturo Hu,02-04-1964,M,M,arturo22@adventure-works.com,70000,Bachelors,Professional,1,8701 Tuolumne Way,16-11-2013
14664,358,Kayla Ross,30-11-1963,S,F,kayla28@adventure-works.com,80000,Graduate Degree,Management,1,8751 Upland Dr.,30-07-2011
14665,40,Jesse King,14-01-1975,M,M,jesse43@adventure-works.com,80000,Graduate Degree,Management,1,7832 Military East,22-06-2013
14666,11,Louis Gao,07-02-1980,M,M,louis9@adventure-works.com,90000,Graduate Degree,Management,0,3529 Sweetwater Drive,10-09-2012
14667,35,Olivia Alexander,17-01-1976,M,F,olivia64@adventure-works.com,80000,Graduate Degree,Management,1,4223 Las Trampas Road,24-09-2012
14668,18,Joe Martin,01-09-1975,M,M,joe24@adventure-works.com,80000,Graduate Degree,Management,1,3072 Gumwood Dr.,04-09-2012
14669,7,Erika Blanco,06-01-1976,M,F,erika13@adventure-works.com,80000,Graduate Degree,Management,1,2341 Peachwillow,06-09-2013
14670,5,Leslie Gill,03-05-1974,S,F,leslie14@adventure-works.com,60000,Bachelors,Professional,1,7186 N. Thompson Rd.,08-09-2012
14671,6,Cristina Lal,05-08-1978,M,F,cristina8@adventure-works.com,60000,Bachelors,Professional,1,9320 Teakwood Dr.,25-09-2012
14672,21,Omar Nath,07-10-1974,S,M,omar39@adventure-works.com,110000,Graduate Degree,Management,1,5711 Shannon Lane,26-09-2012
14673,22,Willie Rai,21-12-1974,M,M,willie37@adventure-works.com,110000,Graduate Degree,Management,1,174 Cedar Point Loop,09-09-2012
14674,39,Alexis Williams,30-03-1973,M,F,alexis2@adventure-works.com,70000,Bachelors,Professional,1,4938 York Dr.,30-08-2013
14675,25,Brandi Gomez,02-02-1973,M,F,brandi1@adventure-works.com,70000,Bachelors,Professional,0,7164 Mepham Drive,07-06-2013
14676,4,Micah Wang,25-07-1972,S,M,micah11@adventure-works.com,70000,Bachelors,Professional,1,1616 East Lane,14-09-2012
14677,13,Ross Hernandez,06-10-1977,S,M,ross24@adventure-works.com,80000,Graduate Degree,Management,1,4223 Almond Ave.,11-05-2013
14678,11,Shannon Zheng,29-12-1971,M,F,shannon18@adventure-works.com,80000,Graduate Degree,Management,1,4430 Ardilla Road,19-02-2013
14679,37,Natasha Suarez,14-04-1972,S,F,natasha19@adventure-works.com,80000,Bachelors,Professional,1,8994 Richard Ave.,25-12-2013
14680,20,Marvin Munoz,18-05-1972,S,M,marvin8@adventure-works.com,80000,Bachelors,Professional,1,3814 Harvard Drive,28-11-2013
14681,24,Veronica Chandra,30-09-1979,S,F,veronica2@adventure-works.com,70000,Bachelors,Professional,0,4736 S. Royal Links Circle,29-08-2012
14682,36,Gail Alexander,09-08-1979,S,F,gail5@adventure-works.com,70000,Bachelors,Professional,0,918 Park Lane,17-05-2013
14683,28,Molly Sai,26-05-1970,M,F,molly6@adventure-works.com,60000,Bachelors,Professional,1,7893 Carson Street,01-03-2013
14684,34,James Zhang,13-06-1970,M,M,james39@adventure-works.com,60000,Bachelors,Professional,1,2515 Beauty St,16-10-2013
14685,24,Lawrence Ortega,16-03-1969,S,M,lawrence21@adventure-works.com,60000,Bachelors,Professional,0,6660 Hill Top Rd.,01-08-2013
14686,17,Casey Raje,12-06-1969,M,F,casey15@adventure-works.com,60000,Bachelors,Professional,1,505 Lyman Rd,13-04-2013
14687,196,Olivia Price,22-08-1979,S,F,olivia47@adventure-works.com,30000,Partial College,Clerical,1,"14, avenue du Port",08-09-2013
14688,132,Tabitha Carlson,12-04-1986,S,F,tabitha39@adventure-works.com,20000,Partial High School,Manual,0,Altendorfer Straße 390,23-02-2013
14689,207,Lloyd Saunders,26-05-1986,S,F,lloyd0@adventure-works.com,20000,Partial High School,Manual,0,"1, rue de l´Avenir",29-12-2013
14690,117,Drew Rai,20-07-1985,S,M,drew19@adventure-works.com,20000,Partial High School,Manual,0,Brunnenstr 11,20-12-2013
14691,186,Derrick Torres,12-05-1985,M,M,derrick11@adventure-works.com,30000,Partial College,Clerical,0,"4195, rue Léo Delibes",02-09-2013
14692,240,Nichole Sharma,09-09-1983,S,F,nichole9@adventure-works.com,30000,Partial College,Clerical,0,7025 Eastgate Avenue,11-11-2013
14693,209,Robert Parker,22-02-1984,S,M,robert44@adventure-works.com,30000,High School,Manual,0,"34, rue des Grands Champs",06-10-2013
14694,271,Haley Parker,25-09-1978,S,F,haley47@adventure-works.com,30000,High School,Manual,1,5188 Duke Way,07-03-2013
14695,156,Russell Andersen,19-03-1978,S,M,russell15@adventure-works.com,10000,Partial High School,Manual,0,Berliner Platz 4,03-11-2013
14696,119,Shawn Anand,07-11-1977,S,M,shawn24@adventure-works.com,10000,Partial High School,Manual,0,Alderstr 8429,12-04-2013
14697,248,Nelson Jimenez,09-08-1977,S,M,nelson5@adventure-works.com,20000,Partial High School,Manual,0,9891 Clayton Way,29-05-2011
14698,166,Diane Navarro,09-10-1984,M,F,diane15@adventure-works.com,40000,Bachelors,Skilled Manual,1,Potsdamer Straße 92324,12-12-2013
14699,150,Gerald Munoz,17-04-1979,M,M,gerald15@adventure-works.com,40000,Bachelors,Skilled Manual,1,Wallstr 254,06-07-2013
14700,238,Edward Edwards,21-05-1979,M,M,edward20@adventure-works.com,40000,Bachelors,Skilled Manual,1,7392 Coach Place,27-05-2011
14701,180,Maurizio Macagno,18-09-1977,S,M,maurizio0@adventure-works.com,20000,Partial High School,Manual,0,"194, rue de Bas Marin",14-03-2012
14702,234,Curtis Zimmerman,06-06-1978,M,M,curtis1@adventure-works.com,30000,High School,Manual,0,6180 E. 6th Street,07-05-2011
14703,165,Clifford Srini,30-11-1977,S,M,clifford8@adventure-works.com,30000,High School,Manual,0,Viktoria-Luise-Platz 473,17-02-2013
14704,188,Kara Andersen,17-01-1977,S,F,kara12@adventure-works.com,10000,Partial High School,Manual,0,"6, route de Marseille",04-02-2013
14705,241,Riley Wood,14-07-1977,S,F,riley2@adventure-works.com,40000,Partial College,Clerical,1,1061 Carzino Ct,12-05-2011
14706,246,Kate Jai,23-11-1977,S,F,kate9@adventure-works.com,40000,Partial College,Clerical,1,8307 Monument Blvd.,06-09-2013
14707,164,Tonya Raje,25-04-1977,S,F,tonya13@adventure-works.com,10000,Partial High School,Manual,0,Winter der Böck 8550,12-02-2013
14708,200,Evelyn Kapoor,02-10-1976,S,F,evelyn1@adventure-works.com,20000,Partial High School,Manual,0,"12, cours Mirabeau",18-04-2012
14709,175,Ian Martin,10-03-1982,S,M,ian14@adventure-works.com,30000,High School,Manual,0,Zollhof 626655,14-09-2011
14710,147,Lisa Ma,23-08-1976,S,F,lisa19@adventure-works.com,30000,High School,Manual,0,Auf den Kuhlen Straße 2,10-10-2013
14711,160,Deborah Xu,30-04-1977,S,F,deborah9@adventure-works.com,30000,High School,Manual,1,Essener Straße 226,27-03-2013
14712,252,Eugene Liu,21-05-1977,S,M,eugene8@adventure-works.com,30000,High School,Manual,0,1828 Mt. Orange Place,20-05-2011
14713,172,Jon Ye,05-01-1976,S,M,jon29@adventure-works.com,40000,Partial College,Clerical,1,Postfach 66 00 77,11-09-2011
14714,183,Meghan Diaz,08-02-1976,S,F,meghan2@adventure-works.com,40000,Partial College,Clerical,1,"801, rue de Maubeuge",22-04-2012
14715,149,Erik Munoz,16-11-1981,M,M,erik8@adventure-works.com,40000,Partial College,Clerical,0,Winterfeldtstr 249,03-10-2013
14716,184,Shannon Zhou,28-05-1982,S,F,shannon9@adventure-works.com,40000,Partial College,Clerical,1,"29, rue Saint Denis",09-04-2012
14717,190,Abigail Rivera,01-09-1976,S,F,abigail12@adventure-works.com,40000,Partial College,Clerical,1,"84, rue de la Centenaire",13-03-2013
14718,155,Gregory Raji,13-04-1977,S,M,gregory25@adventure-works.com,40000,Partial College,Clerical,1,Kampstr 5855,06-03-2013
14719,182,Ronnie He,06-10-1975,M,M,ronnie16@adventure-works.com,40000,Partial College,Clerical,0,"5, avenue de Villiers",07-04-2012
14720,232,Naomi Dominguez,01-01-1976,S,F,naomi13@adventure-works.com,40000,Partial College,Clerical,1,4493 N. Broadway,14-05-2011
14721,633,Daniel Jones,12-07-1985,S,M,daniel20@adventure-works.com,40000,Partial College,Clerical,1,9875 C Del Rio Circle,12-12-2013
14722,611,Sharon Carson,25-06-1980,S,F,sharon20@adventure-works.com,40000,Partial College,Clerical,1,3250 Golden Meadow Dr.,31-07-2011
14723,54,Andrew Smith,23-10-1980,S,M,andrew9@adventure-works.com,40000,Partial College,Clerical,1,5458 Encino Drive,20-03-2013
14724,49,Dylan Robinson,09-01-1972,M,M,dylan48@adventure-works.com,60000,Graduate Degree,Skilled Manual,1,380 Canyon Road,20-05-2013
14725,69,Evan Morgan,26-05-1972,M,M,evan14@adventure-works.com,60000,Graduate Degree,Skilled Manual,1,2710 Chinquapin Court,18-03-2013
14726,627,Zachary Yang,31-12-1971,S,M,zachary25@adventure-works.com,60000,Graduate Degree,Skilled Manual,0,1867 Blue Ridge Dr,25-07-2011
14727,545,Anna Bryant,02-07-1977,S,F,anna43@adventure-works.com,60000,Graduate Degree,Skilled Manual,1,4698 G Street,08-07-2011
14728,633,Elizabeth Henderson,15-11-1982,S,F,elizabeth34@adventure-works.com,60000,Graduate Degree,Skilled Manual,1,3141 Park Tree Ct.,24-07-2011
14729,298,Gloria Rubio,04-07-1977,S,F,gloria21@adventure-works.com,60000,Graduate Degree,Skilled Manual,1,5669 Ironwood Way,13-07-2013
14730,298,Jerry Ferrier,14-02-1964,M,M,jerry22@adventure-works.com,20000,High School,Manual,0,1132 Plymouth Dr.,26-08-2011
14731,302,Seth Brown,21-05-1964,M,M,seth4@adventure-works.com,30000,Bachelors,Skilled Manual,1,2168 Reading Drive,25-08-2011
14732,631,Trinity Cook,20-05-1970,M,F,trinity18@adventure-works.com,30000,Bachelors,Skilled Manual,1,7918 Snyder Lane,04-08-2011
14733,299,Clarence Raji,26-08-1958,M,M,clarence35@adventure-works.com,30000,Bachelors,Skilled Manual,1,4035 Red Maple Ct,01-08-2011
14734,539,Kevin Edwards,07-11-1964,M,M,kevin38@adventure-works.com,30000,Bachelors,Skilled Manual,1,3440 Concord Ct.,06-08-2011
14735,546,Maria Rogers,09-04-1959,M,F,maria3@adventure-works.com,30000,Partial College,Clerical,1,7954 Monument Blvd,06-08-2011
14736,536,Jack Roberts,08-11-1959,M,M,jack39@adventure-works.com,20000,Partial High School,Manual,0,1302 Martin St.,01-03-2013
14737,609,Dominic Srini,17-11-1959,S,M,dominic8@adventure-works.com,20000,Partial High School,Clerical,1,930 Moss Hollow Court,24-08-2011
14738,326,Ethan Garcia,12-09-1959,M,M,ethan52@adventure-works.com,40000,Partial College,Clerical,1,6183 Pinecrest Rd.,11-09-2011
14739,331,Charles Gonzalez,25-03-1960,M,M,charles37@adventure-works.com,40000,Partial College,Clerical,1,9120 Springfield Drive,23-09-2011
14740,334,Jenna Scott,19-03-1965,M,F,jenna13@adventure-works.com,40000,Partial College,Clerical,1,2402 Cinnabar St.,31-08-2011
14741,383,Emma Cooper,31-01-1960,M,F,emma35@adventure-works.com,40000,Partial College,Clerical,1,2258 Pablo Neruda,14-09-2011
14742,336,Andrea Howard,15-01-1961,M,F,andrea12@adventure-works.com,40000,Partial College,Clerical,1,1739 Sun View Terr,17-08-2013
14743,638,Nathan Turner,21-02-1966,M,M,nathan34@adventure-works.com,40000,Partial College,Clerical,1,880 Hackamore Lane,06-07-2013
14744,612,Elijah Yang,22-02-1961,M,M,elijah1@adventure-works.com,40000,Partial College,Clerical,1,1629 Green View Court,31-08-2011
14745,49,Luke Hall,17-09-1960,M,M,luke51@adventure-works.com,40000,Partial College,Clerical,1,115 Santa Fe Street,28-07-2013
14746,374,Courtney Nelson,02-10-1960,M,F,courtney7@adventure-works.com,40000,Partial College,Clerical,1,8182 Stephanie Way,06-09-2011
14747,331,Aidan Wood,12-11-1966,M,M,aidan2@adventure-works.com,40000,Partial College,Clerical,1,673 Chrisland Court,15-09-2011
14748,329,Don Roessler,06-03-1967,M,M,don7@adventure-works.com,40000,Partial College,Clerical,1,9737 Colt Ct.,31-07-2013
14749,301,Jose Jenkins,24-04-1967,M,M,jose30@adventure-works.com,40000,Partial College,Clerical,1,4920 Orange St,16-03-2013
14750,347,Mary Green,05-05-1962,M,F,mary28@adventure-works.com,40000,Partial College,Clerical,1,2747 Cranbrook Way,15-09-2011
14751,648,Gabrielle Price,05-11-1961,M,F,gabrielle22@adventure-works.com,40000,Partial College,Clerical,1,3410 Meadowbrook Dr.,30-06-2013
14752,300,Seth Turner,11-05-1963,M,M,seth41@adventure-works.com,40000,Partial College,Clerical,1,2357 Madrid,28-10-2011
14753,539,Austin Foster,20-09-1979,M,M,austin12@adventure-works.com,40000,Partial College,Clerical,1,6340 Olivera Rd,01-10-2011
14754,609,Grant Pal,17-05-1963,M,M,grant14@adventure-works.com,40000,Partial College,Clerical,1,9503 Clark Creek Lane,05-10-2011
14755,302,Robert Davis,21-05-1963,M,M,robert64@adventure-works.com,40000,Partial College,Clerical,1,6729 Mt. Washington,23-10-2011
14756,331,Charles Reed,12-11-1962,M,M,charles68@adventure-works.com,40000,Partial College,Clerical,1,7974 Seal Way,26-10-2011
14757,361,Elizabeth Garcia,30-12-1967,M,F,elizabeth20@adventure-works.com,40000,Partial College,Clerical,1,7807 Pine Creek Way,18-10-2011
14758,325,Victoria Long,22-05-1969,S,F,victoria57@adventure-works.com,80000,Graduate Degree,Skilled Manual,1,6745 Blue Ridge Drive,04-05-2013
14759,368,Madison Davis,09-09-1963,S,F,madison5@adventure-works.com,80000,Graduate Degree,Skilled Manual,1,8571 Sun View Drive,11-01-2014
14760,68,Zachary Lewis,10-06-1964,M,M,zachary28@adventure-works.com,80000,Graduate Degree,Skilled Manual,1,2483 Northridge Ct.,05-06-2013
14761,361,Morgan Kelly,21-09-1969,S,F,morgan68@adventure-works.com,80000,Graduate Degree,Skilled Manual,1,313 Ladera,03-02-2013
14762,300,Adriana Perez,07-02-1964,S,F,adriana22@adventure-works.com,80000,Graduate Degree,Skilled Manual,1,6793 Longview Road,27-06-2013
14763,536,George Arun,10-05-1964,S,M,george12@adventure-works.com,80000,Graduate Degree,Skilled Manual,1,8844 Garcia,19-08-2013
14764,345,Xavier Scott,02-03-1965,S,M,xavier27@adventure-works.com,60000,Graduate Degree,Skilled Manual,1,2748 Logan Court,07-12-2013
14765,71,Kevin Nelson,15-08-1964,M,M,kevin47@adventure-works.com,60000,Graduate Degree,Skilled Manual,1,7977 Marina Road,26-08-2013
14766,223,Curtis Xu,21-08-1973,S,M,curtis10@adventure-works.com,20000,Partial College,Manual,0,"1, place Beaubernard",25-11-2013
14767,157,Stacy Blanco,15-02-1974,S,F,stacy16@adventure-works.com,20000,Partial College,Manual,0,Rotthäuser Weg 22,29-09-2013
14768,175,Ian Kelly,18-12-1929,M,M,ian67@adventure-works.com,10000,Partial College,Manual,0,Hans-Rosenthal-Platz 512,01-06-2013
14769,160,Jessica Powell,15-03-1974,M,F,jessica33@adventure-works.com,30000,Bachelors,Clerical,1,Herzogstr 5772,04-09-2011
14770,229,Melvin Andersen,02-06-1979,M,M,melvin11@adventure-works.com,30000,Bachelors,Clerical,1,7954 Vista Avenue,28-06-2011
14771,249,Heidi Vance,20-02-1974,M,F,heidi6@adventure-works.com,30000,Bachelors,Clerical,1,1686 Lavere Way,18-06-2011
14772,118,Stacy Torres,22-04-1974,M,F,stacy12@adventure-works.com,30000,Bachelors,Clerical,1,Am Grossen Dern 4982,17-09-2011
14773,190,Noah Ross,25-10-1973,M,M,noah0@adventure-works.com,40000,Graduate Degree,Clerical,1,"7, route de Marseille",02-04-2012
14774,143,Max Ferrier,14-09-1973,S,M,max8@adventure-works.com,40000,Graduate Degree,Clerical,1,Charlottenstr 35818,01-09-2011
14775,147,Bonnie Xie,11-05-1985,M,F,bonnie8@adventure-works.com,40000,Graduate Degree,Clerical,1,Curieweg 29,05-09-2011
14776,246,Ronald Arthur,21-01-1979,M,M,ronald8@adventure-works.com,40000,Graduate Degree,Clerical,1,5753 Megan Dr.,22-06-2011
14777,267,Kayla Jenkins,07-10-1973,M,F,kayla31@adventure-works.com,40000,Bachelors,Clerical,1,5201 Dumbarton Street,02-06-2011
14778,242,Renee Jimenez,18-12-1972,S,F,renee5@adventure-works.com,10000,Partial High School,Manual,1,2941 Jill Ave,13-06-2011
14779,222,Henry Fernandez,08-03-1978,S,M,henry17@adventure-works.com,10000,Partial High School,Manual,1,"1011, avenue Foch",15-04-2012
14780,188,Tabitha Alonso,30-01-1973,S,F,tabitha28@adventure-works.com,10000,Partial High School,Manual,1,"22, rue Jean Mermoz",27-10-2013
14781,161,Robert Butler,31-10-1972,S,M,robert27@adventure-works.com,20000,Partial College,Manual,0,Erftplatz 66,15-12-2013
14782,160,Michael Lewis,15-04-1973,S,M,michael53@adventure-works.com,20000,Partial College,Manual,0,Kapellstr 4767,19-02-2013
14783,248,Cristina Shan,22-07-1978,S,F,cristina10@adventure-works.com,20000,Partial College,Manual,0,9796 Virgil St.,14-09-2013
14784,263,Victor Dominguez,03-06-1973,S,M,victor13@adventure-works.com,30000,Bachelors,Clerical,0,6819 Meadow Lane,04-07-2013
14785,208,Gavin Patterson,07-09-1972,S,M,gavin10@adventure-works.com,30000,Bachelors,Clerical,0,"6, rue de l´Esplanade",04-01-2014
14786,117,Tristan Jenkins,08-08-1978,M,M,tristan7@adventure-works.com,30000,Bachelors,Clerical,1,Am Gallberg 186,11-08-2013
14787,232,Tabitha Smith,18-12-1971,S,F,tabitha6@adventure-works.com,20000,High School,Manual,0,5922 Maywood Ln,28-07-2013
14788,201,Gerald Rana,17-06-1972,S,M,gerald41@adventure-works.com,20000,High School,Manual,0,"214, rue Léo Delibes",03-03-2013
14789,170,Rosa Zhang,01-04-1972,S,F,rosa0@adventure-works.com,20000,High School,Manual,1,Postfach 66 00 77,20-09-2011
14790,211,Terry Tang,08-08-1972,M,M,terry7@adventure-works.com,40000,Bachelors,Clerical,1,"25bis, boulevard Saint Germain",18-04-2012
14791,195,Ashlee Deng,29-10-1972,M,F,ashlee8@adventure-works.com,40000,Bachelors,Clerical,1,"59, place de la Concorde",28-04-2012
14792,235,Jerome Rubio,12-08-1978,M,M,jerome20@adventure-works.com,40000,Bachelors,Clerical,1,4188 Green Valley Road,30-06-2011
14793,245,Clayton Nath,18-12-1972,S,M,clayton36@adventure-works.com,40000,Bachelors,Clerical,1,2141 Del Monte Ct.,08-06-2011
14794,263,Gilbert Becker,09-08-1978,M,M,gilbert40@adventure-works.com,40000,Bachelors,Clerical,1,3831 Frigate Ct,21-06-2011
